loggingTime(txt),locationTimestamp_since1970(s),locationLatitude(WGS84),locationLongitude(WGS84),locationAltitude(m),locationSpeed(m/s),locationCourse(°),locationVerticalAccuracy(m),locationHorizontalAccuracy(m),locationFloor(Z),accelerometerTimestamp_sinceReboot(s),accelerometerAccelerationX(G),accelerometerAccelerationY(G),accelerometerAccelerationZ(G),motionTimestamp_sinceReboot(s),motionRotationRateX(rad/s),motionRotationRateY(rad/s),motionRotationRateZ(rad/s),motionUserAccelerationX(G),motionUserAccelerationY(G),motionUserAccelerationZ(G),motionAttitudeReferenceFrame(txt),motionQuaternionX(R),motionQuaternionY(R),motionQuaternionZ(R),motionQuaternionW(R),motionGravityX(G),motionGravityY(G),motionGravityZ(G),motionMagneticFieldX(µT),motionMagneticFieldY(µT),motionMagneticFieldZ(µT),motionHeading(°),motionMagneticFieldCalibrationAccuracy(Z),activityTimestamp_sinceReboot(s),activity(txt),activityActivityConfidence(Z),activityActivityStartDate(txt),pedometerStartDate(txt),pedometerNumberofSteps(N),pedometerAverageActivePace(s/m),pedometerCurrentPace(s/m),pedometerCurrentCadence(steps/s),pedometerDistance(m),pedometerFloorAscended(N),pedometerFloorDescended(N),pedometerEndDate(txt),altimeterTimestamp_sinceReboot(s),altimeterReset(bool),altimeterRelativeAltitude(m),altimeterPressure(kPa),batteryState(N),batteryLevel(R)
54:05.0,0,0,0,0,0,0,0,0,0,11402.69341,-0.014053345,0.915023804,-0.179611206,11402.66326,-0.996295571,-0.948295534,-0.819578707,0.16860342,0.029098153,0.032839537,XArbitraryZVertical,-0.190713145,-0.59496015,0.702318925,0.341173086,-0.138085872,0.965835929,-0.219301835,0,0,0,-1,-1,11399.25406,walking,2,54:01.5,47:42.0,31,2.324829,1.553866,0,22.311,0,0,54:04.1,637307644.1,0,0.75,99.51649,1,0.92
54:05.0,0,0,0,0,0,0,0,0,0,11402.72862,-0.058898926,0.896286011,-0.187255859,11402.72359,-0.068850189,-0.727206171,-0.465130895,0.124613285,-0.04659307,-0.001972243,XArbitraryZVertical,-0.166264752,-0.619112342,0.690410586,0.335244701,-0.185526371,0.966362178,-0.178111881,0,0,0,-1,-1,11399.25406,walking,2,54:01.5,47:42.0,31,2.324829,1.553866,0,22.311,0,0,54:04.1,637307644.1,0,0.75,99.51649,1,0.92
54:05.1,0,0,0,0,0,0,0,0,0,11402.76381,-0.085144043,0.800827026,-0.216186523,11402.75377,0.54508239,-0.614288211,-0.206122011,0.133082375,-0.106532931,-0.006597206,XArbitraryZVertical,-0.154848584,-0.620801959,0.692576032,0.333114255,-0.199107125,0.963069677,-0.181253687,0,0,0,-1,-1,11399.25406,walking,2,54:01.5,47:42.0,31,2.324829,1.553866,0,22.311,0,0,54:04.1,637307644.1,0,0.75,99.51649,1,0.92
54:05.1,0,0,0,0,0,0,0,0,0,11402.799,-0.121109009,0.843093872,-0.262924194,11402.78392,1.087422729,-0.461563408,-0.11975982,0.106202066,-0.166861832,-0.045899272,XArbitraryZVertical,-0.143723442,-0.615005424,0.700881504,0.331476879,-0.206253946,0.957373857,-0.202223808,0,0,0,-1,-1,11399.25406,walking,2,54:01.5,47:42.0,31,2.324829,1.553866,0,22.311,0,0,54:04.1,637307644.1,0,0.75,99.51649,1,0.92
54:05.1,0,0,0,0,0,0,0,0,0,11402.83421,-0.179153442,0.772003174,-0.313339233,11402.8141,1.684013724,-0.420293868,0.035424925,0.074643433,-0.090808511,-0.047821447,XArbitraryZVertical,-0.131691359,-0.602068948,0.71464184,0.330843367,-0.210156724,0.947665751,-0.240340739,0,0,0,-1,-1,11399.25406,walking,2,54:01.5,47:42.0,31,2.324829,1.553866,0,22.311,0,0,54:04.1,637307644.1,0,0.75,99.51649,1,0.92
54:05.2,0,0,0,0,0,0,0,0,0,11402.8694,-0.145095825,0.833908081,-0.339691162,11402.84426,2.272443295,-0.285578638,0.114319846,0.030837312,-0.16168499,-0.020179302,XArbitraryZVertical,-0.118828684,-0.582677851,0.733167293,0.329896667,-0.210204348,0.932803035,-0.292732537,0,0,0,-1,-1,11399.25406,walking,2,54:01.5,47:42.0,31,2.324829,1.553866,0,22.311,0,0,54:04.1,637307644.1,0,0.75,99.51649,1,0.92
54:05.2,0,0,0,0,0,0,0,0,0,11402.90462,-0.171386719,0.722946167,-0.509597778,11402.87444,3.277396917,-0.197147086,0.11910414,0.064301088,-0.07234484,0.027539879,XArbitraryZVertical,-0.103697678,-0.552839306,0.757461568,0.331462416,-0.209396899,0.906252801,-0.367230982,0,0,0,-1,-1,11399.25406,walking,2,54:01.5,47:42.0,31,2.324829,1.553866,0,22.311,0,0,54:04.1,637307644.1,0,0.75,99.51649,1,0.92
54:05.2,0,0,0,0,0,0,0,0,0,11402.93981,-0.185562134,0.587554932,-0.663085938,11402.93477,3.008420467,-0.054641813,-0.003974694,0.025135458,-0.205201268,-0.090572536,XArbitraryZVertical,-0.065099663,-0.468898787,0.814046984,0.336487155,-0.209568471,0.807221711,-0.551791906,0,0,0,-1,-1,11399.25406,walking,2,54:01.5,47:42.0,31,2.324829,1.553866,0,22.311,0,0,54:04.1,637307644.1,0,0.75,99.51649,1,0.92
54:05.3,0,0,0,0,0,0,0,0,0,11402.97499,-0.228317261,0.638320923,-0.644638062,11402.96495,2.275376797,-0.088512383,0.099770293,-0.002732873,-0.143315911,-0.035331011,XArbitraryZVertical,-0.051315173,-0.437171286,0.831872351,0.337988618,-0.210142493,0.76202929,-0.612496018,0,0,0,-1,-1,11399.25406,walking,2,54:01.5,47:42.0,31,2.324829,1.553866,0,22.311,0,0,54:04.1,637307644.1,0,0.75,99.51649,1,0.92
54:05.3,0,0,0,0,0,0,0,0,0,11403.01021,-0.21862793,0.596099854,-0.696960449,11402.9951,2.4655478,-0.122209013,0.191303328,-0.011773452,-0.077830374,0.006831527,XArbitraryZVertical,-0.039346715,-0.408314094,0.847486433,0.336894742,-0.208426133,0.718592703,-0.663462877,0,0,0,-1,-1,11399.25406,walking,2,54:01.5,47:42.0,31,2.324829,1.553866,0,22.311,0,0,54:04.1,637307644.1,0,0.75,99.51649,1,0.92
54:05.3,0,0,0,0,0,0,0,0,0,11403.0454,-0.237747192,0.480239868,-0.831954956,11403.02529,2.495709181,-0.12694405,0.092240155,-0.023866028,-0.114496052,-0.018911779,XArbitraryZVertical,-0.02540432,-0.375912534,0.863504204,0.335268325,-0.208189651,0.666238606,-0.716088772,0,0,0,-1,-1,11399.25406,walking,2,54:01.5,47:42.0,31,2.324829,1.553866,0,22.311,0,0,54:04.1,637307644.1,0,0.75,99.51649,1,0.92
54:05.4,0,0,0,0,0,0,0,0,0,11403.08058,-0.25062561,0.477432251,-0.828369141,11403.05547,1.718589187,-0.122882195,0.009262448,-0.024105161,-0.151555002,-0.08374691,XArbitraryZVertical,-0.013370332,-0.34874096,0.875240978,0.334894426,-0.210178286,0.619420052,-0.756401956,0,0,0,-1,-1,11399.25406,walking,2,54:01.5,47:42.0,31,2.324829,1.553866,0,22.311,0,0,54:04.1,637307644.1,0,0.75,99.51649,1,0.92
54:05.4,0,0,0,0,0,0,0,0,0,11403.1158,-0.236709595,0.414825439,-0.801254272,11403.1158,0.954675138,-0.069073789,-0.092376165,-0.024489045,-0.13543582,0.009508014,XArbitraryZVertical,0.001606258,-0.316063079,0.887786803,0.334568477,-0.214341521,0.560118437,-0.800203085,0,0,0,-1,-1,11399.25406,walking,2,54:01.5,47:42.0,31,2.324829,1.553866,0,22.311,0,0,54:04.1,637307644.1,0,0.75,99.51649,1,0.92
54:05.4,0,0,0,0,0,0,0,0,0,11403.15099,-0.252716064,0.458221436,-0.915649414,11403.14595,0.818320811,-0.125347272,-0.233759448,-0.02800858,-0.097699225,-0.069654465,XArbitraryZVertical,0.008133653,-0.304915371,0.890970364,0.3363513,-0.219611049,0.537869573,-0.813920915,0,0,0,-1,-1,11399.25406,walking,2,54:01.5,47:42.0,31,2.324829,1.553866,0,22.311,0,0,54:04.1,637307644.1,0,0.75,99.51649,1,0.92
54:05.5,0,0,0,0,0,0,0,0,0,11403.1862,-0.251144409,0.433883667,-0.937850952,11403.17613,0.901799738,-0.066754073,-0.269624025,-0.027167961,-0.063575149,-0.106810927,XArbitraryZVertical,0.014879007,-0.293955951,0.893474299,0.339222767,-0.226021126,0.515189588,-0.826737046,0,0,0,-1,-1,11399.25406,walking,2,54:01.5,47:42.0,31,2.324829,1.553866,0,22.311,0,0,54:04.1,637307644.1,0,0.75,99.51649,1,0.92
54:05.5,0,0,0,0,0,0,0,0,0,11403.22139,-0.297027588,0.473999023,-0.924026489,11403.20632,0.847641528,-0.030718759,-0.284525812,-0.036263138,-0.043861389,-0.080375671,XArbitraryZVertical,0.021572047,-0.282001845,0.895910099,0.342570594,-0.231864303,0.490516692,-0.840019226,0,0,0,-1,-1,11399.25406,walking,2,54:01.5,47:42.0,31,2.324829,1.553866,0,22.311,0,0,54:04.1,637307644.1,0,0.75,99.51649,1,0.92
54:05.5,0,0,0,0,0,0,0,0,0,11403.25658,-0.270492554,0.495193481,-0.937103271,11403.23647,0.513382077,0.239127189,-0.167919472,-0.041639537,-0.014016032,-0.062934339,XArbitraryZVertical,0.024944676,-0.27141988,0.897864697,0.345757175,-0.232484624,0.470147043,-0.851418018,0,0,0,-1,-1,11399.25406,walking,2,54:01.5,47:42.0,31,2.324829,1.553866,0,22.311,0,0,54:04.1,637307644.1,0,0.75,99.51649,1,0.92
54:05.6,0,0,0,0,0,0,0,0,0,11403.2918,-0.224472046,0.599121094,-1.008483887,11403.26665,-0.067524634,0.348376006,-0.032210995,-0.053192899,0.039575279,-0.087091804,XArbitraryZVertical,0.022991974,-0.266418905,0.898261828,0.348737845,-0.22712633,0.462591529,-0.856984675,0,0,0,-1,-1,11399.25406,walking,2,54:01.5,47:42.0,31,2.324829,1.553866,0,22.311,0,0,54:04.1,637307644.1,0,0.75,99.51649,1,0.92
54:05.6,0,0,0,0,0,0,0,0,0,11403.32698,-0.142410278,0.597106934,-0.905853271,11403.2968,0.242584825,0.482431203,0.086440854,-0.009597212,0.136232406,-0.148505449,XArbitraryZVertical,0.016722934,-0.264066567,0.898623995,0.349948848,-0.214874834,0.462888777,-0.859978378,0,0,0,-1,-1,11399.25406,walking,2,54:01.5,47:42.0,31,2.324829,1.553866,0,22.311,0,0,54:04.1,637307644.1,0,0.75,99.51649,1,0.92
54:05.7,0,0,0,0,0,0,0,0,0,11403.36217,-0.145523071,0.328720093,-0.80039978,11403.35716,1.238287926,0.35205853,-0.198133573,0.051341757,-0.000486165,0.070232093,XArbitraryZVertical,0.016257331,-0.230925631,0.906287442,0.353627082,-0.192790747,0.407071948,-0.892818093,0,0,0,-1,-1,11399.25406,walking,2,54:01.5,47:42.0,31,2.324829,1.553866,0,22.311,0,0,54:04.1,637307644.1,0,0.75,99.51649,1,0.92
54:05.7,0,0,0,0,0,0,0,0,0,11403.39739,-0.186340332,0.286117554,-0.862762451,11403.38732,0.332086831,0.143226489,-0.325264096,0.031366229,-0.138969302,0.070885181,XArbitraryZVertical,0.017939735,-0.218493339,0.907635921,0.35796064,-0.18898952,0.383781374,-0.903877676,0,0,0,-1,-1,11399.25406,walking,2,54:01.5,47:42.0,31,2.324829,1.553866,0,22.311,0,0,54:04.1,637307644.1,0,0.75,99.51649,1,0.92
54:05.7,0,0,0,0,0,0,0,0,0,11403.43257,-0.238601685,0.442657471,-0.863449097,11403.4175,-0.018784804,0.056713209,-0.297903448,-0.035780892,-0.02660355,0.027640224,XArbitraryZVertical,0.01834489,-0.21704244,0.906119255,0.36263467,-0.190659538,0.380027682,-0.905112088,0,0,0,-1,-1,11399.25406,walking,2,54:01.5,47:42.0,31,2.324829,1.553866,0,22.311,0,0,54:04.1,637307644.1,0,0.75,99.51649,1,0.92
54:05.8,0,0,0,0,0,0,0,0,0,11403.46779,-0.216567993,0.522201538,-0.829315186,11403.44765,0.373725355,0.090721659,-0.263985395,-0.041495919,0.110191405,0.055705369,XArbitraryZVertical,0.019095866,-0.21442609,0.905105782,0.366661118,-0.19181098,0.374153167,-0.907313585,0,0,0,-1,-1,11399.25406,walking,2,54:01.5,47:42.0,31,2.324829,1.553866,0,22.311,0,0,54:04.1,637307644.1,0,0.75,99.51649,1,0.92
54:05.8,0,0,0,0,0,0,0,0,0,11403.50298,-0.165252686,0.434799194,-0.884475708,11403.47783,0.594086945,0.115236774,-0.1689623,-0.019413069,0.156337976,0.085007787,XArbitraryZVertical,0.021258598,-0.206601451,0.905579614,0.369850689,-0.191326082,0.358463109,-0.91372782,0,0,0,-1,-1,11399.25406,walking,2,54:01.5,47:42.0,31,2.324829,1.553866,0,22.311,0,0,54:04.1,637307644.1,0,0.75,99.51649,1,0.92
54:05.8,0,0,0,0,0,0,0,0,0,11403.53815,-0.184127808,0.395782471,-0.925918579,11403.53815,-0.066070706,-0.101680405,-0.089064851,0.015697122,0.051677942,-0.0112589,XArbitraryZVertical,0.025219054,-0.201966826,0.905455568,0.37245618,-0.196117043,0.346957982,-0.917146802,0,0,0,-1,-1,11399.25406,walking,2,54:01.5,47:42.0,31,2.324829,1.553866,0,22.311,0,0,54:04.1,637307644.1,0,0.75,99.51649,1,0.92
54:05.9,0,0,0,0,0,0,0,0,0,11403.57337,-0.193374634,0.404205322,-0.865447998,11403.56833,-0.054791532,-0.108348139,-0.09416651,0.010624975,0.058284372,0.0206002,XArbitraryZVertical,0.02572337,-0.206148973,0.90427647,0.372994655,-0.200307012,0.353641987,-0.913681805,0,0,0,-1,-1,11399.25406,walking,2,54:01.5,47:42.0,31,2.324829,1.553866,0,22.311,0,0,54:04.1,637307644.1,0,0.75,99.51649,1,0.92
54:05.9,0,0,0,0,0,0,0,0,0,11403.60856,-0.216903687,0.411209106,-0.849655151,11403.59848,0.034156594,-0.102366306,-0.179460123,-0.00256516,0.059823096,0.066886604,XArbitraryZVertical,0.0266833,-0.207752277,0.903371878,0.374227621,-0.203703165,0.355383873,-0.912253976,0,0,0,-1,-1,11399.25406,walking,2,54:01.5,47:42.0,31,2.324829,1.553866,0,22.311,0,0,54:04.1,637307644.1,0,0.75,99.51649,1,0.92
54:05.9,0,0,0,0,0,0,0,0,0,11403.64374,-0.205078125,0.353118896,-0.874511719,11403.62867,0.066081151,-0.093096152,-0.153964475,-0.004662529,0.027256072,0.043699145,XArbitraryZVertical,0.028275713,-0.207846655,0.902531817,0.376080531,-0.207373619,0.353908539,-0.912000477,0,0,0,-1,-1,11399.25406,walking,2,54:01.5,47:42.0,31,2.324829,1.553866,0,22.311,0,0,54:04.1,637307644.1,0,0.75,99.51649,1,0.92
54:06.0,0,0,0,0,0,0,0,0,0,11403.67896,-0.227203369,0.332855225,-0.845703125,11403.65885,0.140039682,-0.11435394,-0.085973985,0.000475496,-0.024991632,0.053316116,XArbitraryZVertical,0.029901065,-0.208054817,0.901949647,0.377234614,-0.210909471,0.35275051,-0.91163826,0,0,0,-1,-1,11399.25406,walking,2,54:01.5,47:42.0,31,2.324829,1.553866,0,22.311,0,0,54:04.1,637307644.1,0,0.75,99.51649,1,0.92
54:06.0,0,0,0,0,0,0,0,0,0,11403.71415,-0.23425293,0.274978638,-0.88973999,11403.689,0.164608672,-0.079158135,-0.073733032,-0.014747128,-0.022924334,0.06089884,XArbitraryZVertical,0.032019422,-0.207317743,0.901717531,0.37802051,-0.21448566,0.349676102,-0.911988199,0,0,0,-1,-1,11399.25406,walking,2,54:01.5,47:42.0,31,2.324829,1.553866,0,22.311,0,0,54:04.1,637307644.1,0,0.75,99.51649,1,0.92
54:06.0,0,0,0,0,0,0,0,0,0,11403.74933,-0.270401001,0.252166748,-0.884353638,11403.71918,0.156443864,-0.103954822,0.077982903,-0.017165154,-0.071878284,0.022709012,XArbitraryZVertical,0.033956237,-0.206452169,0.902112166,0.377383107,-0.21708779,0.346857011,-0.912448943,0,0,0,-1,-1,11399.25406,walking,2,54:01.5,47:42.0,31,2.324829,1.553866,0,22.311,0,0,54:04.1,637307644.1,0,0.75,99.51649,1,0.92
54:06.1,0,0,0,0,0,0,0,0,0,11403.78455,-0.26222229,0.285980225,-0.90826416,11403.77952,0.128060475,-0.057318635,0.218552545,-0.039207548,-0.056716233,0.001451612,XArbitraryZVertical,0.037321721,-0.203374577,0.904800909,0.372264975,-0.218955919,0.340239853,-0.914491713,0,0,0,-1,-1,11399.25406,walking,2,54:01.5,47:42.0,31,2.324829,1.553866,0,22.311,0,0,54:04.1,637307644.1,0,0.75,99.51649,1,0.92
54:06.1,0,0,0,0,0,0,0,0,0,11403.81974,-0.285079956,0.296829224,-0.892349243,11403.8097,0.184679031,0.017124789,0.224727198,-0.059186846,-0.042650223,0.01518935,XArbitraryZVertical,0.038543732,-0.201235032,0.906474562,0.369218848,-0.218477353,0.336366743,-0.916037679,0,0,0,-1,-1,11399.25406,walking,2,54:01.5,47:42.0,31,2.324829,1.553866,0,22.311,0,0,54:04.1,637307644.1,0,0.75,99.51649,1,0.92
54:06.1,0,0,0,0,0,0,0,0,0,11403.85495,-0.268692017,0.294265747,-0.93208313,11403.83985,0.277540505,0.086760819,0.173558235,-0.0602929,-0.024647832,0.019204676,XArbitraryZVertical,0.039642354,-0.196993188,0.908355678,0.366759122,-0.216516808,0.328801364,-0.919244349,0,0,0,-1,-1,11399.25406,walking,2,54:01.5,47:42.0,31,2.324829,1.553866,0,22.311,0,0,54:04.1,637307644.1,0,0.75,99.51649,1,0.92
54:06.2,0,0,0,0,0,0,0,0,0,11403.89014,-0.252319336,0.227050781,-0.925949097,11403.87003,0.229055136,0.092192128,0.148607284,-0.049578145,-0.045429796,-0.013580739,XArbitraryZVertical,0.040218659,-0.192895545,0.909937326,0.364948827,-0.213986918,0.321690202,-0.922347546,0,0,0,-1,-1,11399.25406,walking,2,54:01.5,47:42.0,31,2.324829,1.553866,0,22.311,0,0,54:04.1,637307644.1,0,0.75,99.51649,1,0.92
54:06.2,0,0,0,0,0,0,0,0,0,11403.92533,-0.264801025,0.185150146,-0.923065186,11403.90018,0.153354689,0.030645862,0.164562613,-0.041265339,-0.103423715,-0.002430081,XArbitraryZVertical,0.040993595,-0.18996579,0.911267553,0.363075682,-0.212656185,0.316451758,-0.92446506,0,0,0,-1,-1,11399.25406,walking,2,54:01.5,47:42.0,31,2.324829,1.553866,0,22.311,0,0,54:04.1,637307644.1,0,0.75,99.51649,1,0.92
54:06.3,0,0,0,0,0,0,0,0,0,11403.96055,-0.274993896,0.226028442,-0.963409424,11403.93036,0.129111573,0.023936253,0.192471892,-0.052378371,-0.128702283,0.002339184,XArbitraryZVertical,0.041868818,-0.188533364,0.91246005,0.360719763,-0.212422669,0.313852519,-0.92540437,0,0,0,-1,-1,11399.25406,walking,2,54:01.5,47:42.0,31,2.324829,1.553866,0,22.311,0,0,54:04.1,637307644.1,0,0.75,99.51649,1,0.92
54:06.3,0,0,0,0,0,0,0,0,0,11403.99573,-0.348190308,0.375442505,-1.043701172,11403.9907,0.250162125,0.088861912,0.308072507,-0.122697249,0.02817741,-0.107740283,XArbitraryZVertical,0.044329729,-0.183558402,0.915580548,0.355039933,-0.211516008,0.304647356,-0.928682387,0,0,0,-1,-1,11399.25406,walking,2,54:01.5,47:42.0,31,2.324829,1.553866,0,22.311,0,0,54:04.1,637307644.1,0,0.75,99.51649,1,0.92
54:06.3,0,0,0,0,0,0,0,0,0,11404.03092,-0.191741943,0.371734619,-1.092956543,11404.02088,0.53198874,0.380830228,0.410888702,-0.052998543,0.088588655,-0.150183976,XArbitraryZVertical,0.043277516,-0.174975788,0.919093263,0.350397231,-0.202174217,0.291309506,-0.935021043,0,0,0,-1,-1,11399.25406,walking,2,54:01.5,47:42.0,31,2.324829,1.553866,0,22.311,0,0,54:04.1,637307644.1,0,0.75,99.51649,1,0.92
54:06.4,0,0,0,0,0,0,0,0,0,11404.06614,-0.080673218,0.249160767,-1.009521484,11404.05106,-0.011412332,0.336248726,0.400638163,0.038222313,0.056505978,-0.138949215,XArbitraryZVertical,0.039241887,-0.168724175,0.922191703,0.345766584,-0.189055443,0.284054995,-0.939984441,0,0,0,-1,-1,11399.25406,walking,2,54:01.5,47:42.0,31,2.324829,1.553866,0,22.311,0,0,54:04.1,637307644.1,0,0.75,99.51649,1,0.92
54:06.4,0,0,0,0,0,0,0,0,0,11404.10132,-0.123962402,0.27180481,-0.908340454,11404.08121,-0.803213298,0.135124162,0.20014289,0.105842635,-0.060760915,-0.024092376,XArbitraryZVertical,0.032919373,-0.17326497,0.922947923,0.342144279,-0.179328963,0.297302753,-0.937791109,0,0,0,-1,-1,11399.25406,walking,2,54:01.5,47:42.0,31,2.324829,1.553866,0,22.311,0,0,54:04.1,637307644.1,0,0.75,99.51649,1,0.92
54:06.4,0,0,0,0,0,0,0,0,0,11404.13654,-0.102783203,0.306747437,-0.867050171,11404.11139,-1.081295013,0.12040697,0.096284263,0.052940562,-0.036947787,0.023046076,XArbitraryZVertical,0.025775817,-0.186818669,0.920934501,0.341048349,-0.174904078,0.326513916,-0.928868771,0,0,0,-1,-1,11399.25406,walking,2,54:01.5,47:42.0,31,2.324829,1.553866,0,22.311,0,0,54:04.1,637307644.1,0,0.75,99.51649,1,0.92
54:06.5,0,0,0,0,0,0,0,0,0,11404.17173,-0.114624023,0.371765137,-0.8800354,11404.14155,-0.542157352,0.104925156,0.029944539,0.067464441,-0.043614149,0.053961515,XArbitraryZVertical,0.019315486,-0.197790512,0.918953616,0.340632061,-0.170247659,0.350361675,-0.921011627,0,0,0,-1,-1,11399.25406,walking,2,54:01.5,47:42.0,31,2.324829,1.553866,0,22.311,0,0,54:04.1,637307644.1,0,0.75,99.51649,1,0.92
54:06.5,0,0,0,0,0,0,0,0,0,11404.20691,-0.049545288,0.358047485,-0.957931519,11404.20191,0.643130124,0.054022044,0.104444318,0.090804219,0.03229624,-0.025037408,XArbitraryZVertical,0.01739365,-0.186811027,0.92153695,0.339953878,-0.159072042,0.33248046,-0.929598212,0,0,0,-1,-1,11399.25406,walking,2,54:01.5,47:42.0,31,2.324829,1.553866,0,22.311,0,0,54:04.1,637307644.1,0,0.75,99.51649,1,0.92
54:06.5,0,0,0,0,0,0,0,0,0,11404.24213,0.009277344,0.326644897,-1.005554199,11404.23206,0.527454972,-0.064259134,0.222807691,0.141455784,0.031463772,-0.037249386,XArbitraryZVertical,0.019572394,-0.178301513,0.924137177,0.337336693,-0.156470448,0.316345155,-0.935651004,0,0,0,-1,-1,11399.25406,walking,2,54:01.5,47:42.0,31,2.324829,1.553866,0,22.311,0,0,54:04.1,637307644.1,0,0.75,99.51649,1,0.92
54:06.6,0,0,0,0,0,0,0,0,0,11404.27732,-0.011169434,0.258422852,-1.014083862,11404.26224,0.138709918,-0.182509527,0.289553553,0.177893355,-0.003299326,-0.098279059,XArbitraryZVertical,0.021604124,-0.175164824,0.926260254,0.33300509,-0.156683639,0.310107857,-0.937701106,0,0,0,-1,-1,11399.25406,walking,2,54:01.5,47:42.0,31,2.324829,1.553866,0,22.311,0,0,54:04.1,637307644.1,0,0.75,99.51649,1,0.92
54:06.6,0,0,0,0,0,0,0,0,0,11404.3125,-0.03527832,0.262313843,-0.932556152,11404.29239,-0.094406597,-0.045183595,0.304622114,0.125435799,-0.069147587,-0.059187174,XArbitraryZVertical,0.021053243,-0.176296908,0.927796406,0.328131001,-0.154763207,0.313318819,-0.936952293,0,0,0,-1,-1,11399.25406,walking,2,54:01.5,47:42.0,31,2.324829,1.553866,0,22.311,0,0,54:04.1,637307644.1,0,0.75,99.51649,1,0.92
54:06.6,0,0,0,0,0,0,0,0,0,11404.34772,-0.12298584,0.188705444,-0.893737793,11404.32258,0.309518784,-0.199037299,0.306229651,0.113796338,-0.042894363,0.023287296,XArbitraryZVertical,0.020093328,-0.175606034,0.929674716,0.323208313,-0.150875181,0.313524306,-0.937517583,0,0,0,-1,-1,11399.25406,walking,2,54:01.5,47:42.0,31,2.324829,1.553866,0,22.311,0,0,54:04.1,637307644.1,0,0.75,99.51649,1,0.92
54:06.7,0,0,0,0,0,0,0,0,0,11404.38291,-0.124206543,0.187667847,-0.985626221,11404.35276,0.577965498,-0.091161922,0.235510319,0.025097907,-0.111020178,0.04872483,XArbitraryZVertical,0.021962948,-0.168185444,0.932642553,0.318447884,-0.148083761,0.299725682,-0.942462564,0,0,0,-1,-1,11399.25406,walking,2,54:01.5,47:42.0,31,2.324829,1.553866,0,22.311,0,0,54:04.1,637307644.1,0,0.75,99.51649,1,0.92
54:06.7,0,0,0,0,0,0,0,0,0,11404.41813,-0.153015137,0.191009521,-0.959503174,11404.41309,-0.03646075,-0.081973076,0.215474606,-0.007113904,-0.108279645,-0.019702315,XArbitraryZVertical,0.022960372,-0.159562429,0.936510012,0.311386661,-0.142376468,0.284564525,-0.948025286,0,0,0,-1,-1,11399.25406,walking,2,54:01.5,47:42.0,31,2.324829,1.553866,0,22.311,0,0,54:04.1,637307644.1,0,0.75,99.51649,1,0.92
54:06.7,0,0,0,0,0,0,0,0,0,11404.45331,-0.130203247,0.227706909,-0.917144775,11404.44324,-0.058480695,-0.096686035,0.187546372,0.004895627,-0.056906939,0.013520777,XArbitraryZVertical,0.023464454,-0.160054715,0.937384887,0.308450228,-0.142728269,0.2855905,-0.947663844,0,0,0,-1,-1,11399.25406,walking,2,54:01.5,47:42.0,31,2.446522,0,0,22.311,0,0,54:06.7,637307646.7,0,0.9799995,99.51553,1,0.92
54:06.8,0,0,0,0,0,0,0,0,0,11404.4885,-0.134536743,0.227935791,-0.937438965,11404.47342,0.115021765,-0.064031072,0.062939458,0.007350415,-0.068650156,0.025862098,XArbitraryZVertical,0.024799877,-0.158492016,0.938260854,0.30648288,-0.14368768,0.282212228,-0.948530495,0,0,0,-1,-1,11399.25406,walking,2,54:01.5,47:42.0,31,2.446522,0,0,22.311,0,0,54:06.7,637307646.7,0,0.9799995,99.51553,1,0.92
54:06.8,0,0,0,0,0,0,0,0,0,11404.52372,-0.154602051,0.150650024,-0.93737793,11404.50361,0.207205057,-0.028114758,-0.050039325,0.011634797,-0.05534941,0.018673539,XArbitraryZVertical,0.026596573,-0.154790395,0.938803234,0.30656335,-0.144844025,0.274328381,-0.950665116,0,0,0,-1,-1,11399.25406,walking,2,54:01.5,47:42.0,31,2.446522,0,0,22.311,0,0,54:06.7,637307646.7,0,0.9799995,99.51553,1,0.92
54:06.8,0,0,0,0,0,0,0,0,0,11404.55891,-0.179275513,0.132232666,-0.929290771,11404.53376,0.025526114,-0.011856836,-0.185133874,-0.011567041,-0.120869696,0.014745891,XArbitraryZVertical,0.027931795,-0.152152232,0.938694196,0.308095238,-0.146193579,0.268437535,-0.95213902,0,0,0,-1,-1,11399.25406,walking,2,54:01.5,47:42.0,31,2.446522,0,0,22.311,0,0,54:06.7,637307646.7,0,0.9799995,99.51553,1,0.92
54:06.9,0,0,0,0,0,0,0,0,0,11404.59409,-0.220062256,0.188919067,-0.908157349,11404.56394,-0.183112875,-0.059875581,-0.253021151,-0.030363232,-0.136861831,0.022241294,XArbitraryZVertical,0.028625338,-0.153018201,0.93750663,0.31120284,-0.148912281,0.269094586,-0.951532066,0,0,0,-1,-1,11399.25406,walking,2,54:01.5,47:42.0,31,2.446522,0,0,22.311,0,0,54:06.7,637307646.7,0,0.9799995,99.51553,1,0.92
54:06.9,0,0,0,0,0,0,0,0,0,11404.62931,-0.233139038,0.17300415,-0.930725098,11404.62428,0.08896213,-0.033387102,-0.362285107,-0.082538977,-0.075173855,0.028715134,XArbitraryZVertical,0.03150185,-0.15262035,0.93431476,0.320578337,-0.15671885,0.26499328,-0.951429307,0,0,0,-1,-1,11399.25406,walking,2,54:01.5,47:42.0,31,2.446522,0,0,22.311,0,0,54:06.7,637307646.7,0,0.9799995,99.51553,1,0.92
